loan_id,borrower_id,emi_missed_last_3,balance_trend_slope,bounce_count_3m,income_coverage_ratio,credit_debit_ratio,utilisation_rate,months_to_completion,late_payment_rate,utility_miss_rate,min_balance_ratio,loan_to_income_ratio,employment_risk,label
f8de9d0e-9e18-45bf-9961-90d70dc9a69d,ec96474b-b595-469c-975b-318f836d54e2,0,4272.3714285714295,0,3.1372296908461688,1.3628433431822566,0.1612253603719969,20,0.0,0.16666666666666663,2.30638177426245,9.944354771420103,0.0,False
cc5cfd3a-a9fe-4c82-9b65-9a33c8b216c8,dd7e1f80-e1a3-4313-b7cf-c2b9858def6a,1,1196.0120000000002,3,0.6303851031715798,1.0310577123378242,0.6849535964912281,10,0.6,0.0,0.1814889112854615,0.18484777493868892,0.5,True
4b10f7be-a223-4bc2-aa1a-48214a140245,9f71483c-d53b-4696-b23e-f611b062b23c,1,918.8974285714287,3,0.7816580191158475,1.0129568229152037,0.8011100112930548,55,0.5,0.33333333333333337,0.251776417176892,8.161860524449542,0.5,True
41857790-5b1e-4750-b218-79641d4281f2,33ccd40a-c671-461d-90c8-ec44a119522d,2,4253.774857142857,7,0.6666763126095895,0.9586289645639706,0.6867108138564274,40,0.5,0.16666666666666663,0.1762076010804488,11.924794165411228,0.5,True
47f14971-bd25-4cf7-973f-3cd8d7f5cd21,336ec6e9-33b8-4571-b756-ebaeec2b59c9,0,263.5459999999996,0,3.250987979725851,1.4585081002724867,0.549412729273661,35,0.16666666666666666,0.0,2.0086695439716613,2.958938786915855,0.0,False
fb83401a-14fe-4de9-8800-4c09cb257774,313a8fe1-6e24-4065-81ee-3fd86f728d09,3,1449.6114285714284,5,0.715849636419138,1.0038715922582886,0.3330215879265092,14,1.0,0.33333333333333337,0.2281717114988003,6.217943319774626,0.0,True
ceab82e6-5a4c-4dba-bff4-0b5a9bb85c03,79037c07-f875-4f6c-9ffe-f27da86ef1cc,0,16094.476,0,0.8513447801126572,1.0262030105314726,0.988538598755832,170,0.0,0.0,0.2029221513204589,12.228012303320122,0.0,True
5a354075-5df7-4ce8-9e97-395aeee9ceca,66ee6a1d-9ee9-40ba-920e-7a4bf4069b6e,0,4224.104285714286,0,2.2405793586238207,1.3642453593825623,0.4149782037401575,48,0.3333333333333333,0.0,1.4287284032888738,6.29618337262251,0.0,False
38c2582d-e2a3-4cea-a8b0-7864715fe9f8,4a3ef400-0661-410b-9014-d43510c4b8c4,0,-1782.5971428571443,0,3.545970661302729,1.3645787054486862,0.7242856458490093,120,0.0,0.0,2.521639906325643,5.9071728457442925,1.0,False
e7c0a7af-a81a-4a2c-abb7-91e917de59d1,887c9bb2-a0a6-41f3-a039-c55fb2d3be83,0,-449.4694285714288,0,2.7652738392111917,1.2839962715884061,0.6263456666666667,28,0.0,0.16666666666666663,1.8721588081096328,0.9300512197807758,0.0,False
4e6eebbb-2566-4073-887b-81b5bef523e8,eba7e710-58bf-43b8-bfbd-af50ce10113f,0,-11158.39942857143,0,3.3898833972035898,1.3978589149354141,0.33768403605015673,37,0.3333333333333333,0.0,2.187489535435391,0.5490481729273176,1.0,False
47f60cac-07cf-4f0a-96b3-7f03b1c735f6,6b128996-d1bf-41a8-bd83-ceb087878acb,0,-20536.385142857143,0,2.703690794458999,1.4722438556889463,0.8831761808532355,128,0.0,0.0,1.823379519105865,11.317877811276293,0.0,False
6c6dedbf-af71-4b81-9d95-7bea297f2fb4,844971ec-131c-46ee-958a-414a195dbbfc,0,-8815.512857142856,0,2.787020085217382,1.4902716293979565,0.6928922041369956,99,0.0,0.0,1.886465363223717,10.511475794092272,0.5,False
e1a6ab7b-99e3-4719-8058-93375a70ee02,764a4647-b7c6-44a6-ad55-2353596daa4a,2,3198.9334285714285,6,0.6799284723716356,1.0065580128825562,0.4429624914285714,15,0.8333333333333334,0.0,0.14650721759916277,0.836349352472524,0.5,True
ba60bb46-e21a-4cee-9d52-1fa020eec2ef,9a1dccd1-18bf-4003-9e77-76d4be4e8931,0,1514.1128571428574,0,3.7005780647041773,1.4071982924874464,0.7261928426395938,40,0.0,0.0,2.6206024989263526,0.8323303119320508,0.0,False
efa09483-d12d-4175-9170-ccdaf3f5aac5,4bf53518-f705-4202-a4b3-0eff1c219c0e,1,-821.9522857142855,5,0.7208445505882546,0.998710527961111,0.9556426967930028,116,0.8333333333333334,0.0,0.21375700724890948,12.762600742686622,0.0,True
5f406907-c7b6-483a-ab84-1b93c2062fb3,f53a0fc3-ae9d-48e8-84e9-f62cb416e510,2,4057.484857142858,4,0.7041609843178859,1.073117787549385,0.8844399972421402,57,0.6666666666666666,0.33333333333333337,0.19986864344632035,24.10543314923856,1.0,True
256fc85a-f52c-484e-ac30-b7904e53214e,2f0d768b-cab6-4b46-8ae5-68489f80d3f3,2,1281.1988571428574,7,0.5042920310385529,1.0251522039074799,0.685732683504341,78,1.0,0.33333333333333337,0.09961274420764041,5.457473232106034,0.5,True
775858e7-cff7-4107-8cf8-cccac2886e2f,4160661a-5216-4267-8e33-957cb2baffe7,0,-18570.0,0,3.369477161340369,1.3969199993590777,0.483161711430356,58,0.0,0.0,2.5333380374432743,6.65886402524795,0.0,False
d6887a68-e825-46c0-b929-1ea6b833153f,4a6cf787-cb39-408d-8d90-6dfb65d4a7ba,0,195.16599999999988,0,2.904568691635558,1.3562031150481182,0.06547876543209877,2,0.16666666666666666,0.0,1.7937724823199843,0.047485916204874926,1.0,False
20183c6e-d68c-4b9c-99e1-ba5641fea124,9164369e-7209-4822-b276-9cdad0219b48,3,-823.9668571428575,5,0.5891702109600464,1.0295482008420163,0.8814379754447507,67,0.8333333333333334,0.33333333333333337,0.1113297900424475,3.8978077814893055,1.0,True
1d5a6d6b-26c5-4f34-b1ed-55f4cee00141,a71a8683-f3ea-41e8-a612-f8185cb5a72d,0,-3011.7702857142863,1,3.406842400966558,1.3599137308562397,0.6260123634558092,25,0.16666666666666666,0.0,2.0640130133919743,1.856203679699834,0.5,False
25d23597-d442-413b-9902-bbe2d97d0907,15e411d4-3d89-4e5d-8059-ab8b70454658,1,850.9902857142858,0,3.478425985214506,1.352937717697894,0.9666658982683983,192,0.3333333333333333,0.0,2.5233277063080894,1.9393121234712174,0.5,False
38bb4a9d-755e-4081-a5fe-e1b2318c92ff,9c84e9a9-5142-4767-9964-26b482e15b27,1,-2891.1211428571423,0,3.8531218158682465,1.4082059766941935,0.6642483241758242,26,0.16666666666666666,0.0,2.4535948302773596,1.7493836786732062,0.0,False
6f6a4765-5c63-4944-92b2-9f96bb563c53,7680e805-7c07-49ce-beee-1690400e0cd7,3,1500.7871428571425,7,0.8511864994391366,1.0189562799641239,0.5443897539267016,22,0.6666666666666666,0.33333333333333337,0.2395523492008768,6.2816284927827715,0.0,True
b12c0a1b-be49-4c4f-8dc7-72b3c3d26db0,5092bf00-975e-47a8-86b1-974e6d781661,3,679.8097142857144,7,0.6595347947397321,1.022614709792866,0.5018568955223881,17,0.8333333333333334,0.33333333333333337,0.11867575884061425,0.7861768057659849,0.5,True
5c8bb7d0-4d16-465c-8905-0d2b4080409a,c29edc32-28e1-46c3-9872-0324828d15a3,1,-4354.5282857142865,7,0.7304197017277793,1.0766569421779573,0.9130398242530755,70,0.6666666666666666,0.33333333333333337,0.28429210413222955,1.5024220945295466,1.0,True
8e2f064d-d9c7-4f66-89ef-5caa3bfd5374,8a916265-c30c-4b92-a6ab-791138522159,0,-14006.55885714286,0,3.8074281133098773,1.4222971307240295,0.19067019703432866,19,0.0,0.0,2.477827498486134,6.579700745106001,0.5,False
f123ae5f-c070-411d-9a69-e7e40caa2952,6a7c165e-3823-4675-98b7-b4cc5e103bd3,3,-3306.270571428571,0,0.6947777881149161,1.0238833972907602,0.48922285218598194,62,0.8333333333333334,0.16666666666666663,0.17812494882245478,33.661798670674315,0.5,True
c7615b61-5c1a-4058-b39a-393b433759f5,08ec9303-c6f1-4d27-be50-5aceb2af2ba2,0,14622.509999999995,0,3.96123811679493,1.3213733729065267,0.9658623991935484,47,0.0,0.0,2.5791032372543645,0.4222106068906338,1.0,False
9f7687e0-d3ea-4069-b478-bc8d61c534dd,9ee1aa93-fc13-4bff-a083-c16b16bf9bcf,0,2226.9891428571455,0,3.536242209918076,1.3504108899056597,0.5876496168831169,29,0.3333333333333333,0.0,2.394181081797806,4.284172619441064,0.0,False
44070d4e-e486-460d-8b05-920a23f397b5,f2032fb7-f405-427a-8ca6-c8e58b249438,0,2138.7648571428576,0,3.252353113214926,1.5121260700980272,0.684086246122027,30,0.3333333333333333,0.0,2.199588994310861,2.0264323901265007,1.0,False
78ad3cf8-934e-4ece-a47d-06184239f45c,2e78f685-eea5-4456-a403-99813796fc47,2,2620.9508571428573,5,0.829825047522003,1.0222467935155155,0.6380229427700643,78,0.6666666666666666,0.5,0.23020239308294152,4.990755694041562,0.0,True
d7528855-08f3-4653-be8c-2b0a43c0aa0f,6e4381cd-0b8a-4ce4-a7f3-c65b09da292b,0,-1876.9485714285709,0,3.6345434072258445,1.3967836843947088,0.05027284,2,0.0,0.0,2.5511877982782907,0.34260048458508857,0.0,False
456a1d16-8f51-48bb-a980-fd38c9193b26,306f4fe1-21f3-4fec-8a18-84d13b81066c,0,-14593.204857142855,0,3.1540475437110223,1.4018861671405438,0.8186087856485741,30,0.0,0.0,2.429667551750166,0.5357291416544735,1.0,False
61182adf-dad5-4d7f-ab81-b5aa39e42f31,d147fb6f-a62a-40ef-9a9a-a178c1b7d439,0,5853.558857142854,0,3.4402514155617574,1.3201209544070405,0.6128507609921082,27,0.0,0.0,2.0747679613976944,6.193186070958971,0.0,False
c6c5448a-2bf6-4f61-93e2-2efe4879a517,037855df-6190-4b76-b030-708f54cfa05b,0,4953.514857142857,0,3.171350147360828,1.3000601978726494,0.4161803677510608,25,0.16666666666666666,0.16666666666666663,2.106691088342538,3.787221368713587,0.0,False
5ffdd507-c6e3-4cba-80b9-41eee87b7d26,1f0fe24e-6cc2-4423-a404-74abbc0477dc,3,-1007.2262857142855,6,0.9378948912024827,1.0071568603040977,0.6501787426900585,16,1.0,0.33333333333333337,0.3133757005549967,0.6649972513446945,0.0,True
bc1bf49e-7800-4a45-85ca-509d4a61e84e,28df5adf-ba72-4089-aa41-90451061a6fc,0,-628.2331428571428,0,3.566563261561866,1.4142226312301123,0.8531389837997054,96,0.16666666666666666,0.16666666666666663,2.3430029756512396,0.5830910800289502,0.5,False
1ad53876-a44e-4c30-b6cf-ec4cdd76a080,c93e7299-c82e-412e-8552-c078af70ea95,0,-2387.8551428571436,0,3.497562992633799,1.3824117003607184,0.5557193169877408,39,0.16666666666666666,0.0,2.3658067903727313,1.6649999171873946,0.0,False
1276ae9c-2c6b-49fc-b723-45af280d7c9a,080661df-8c81-4d0f-8ce3-40ffb55bec12,0,-444.95171428571433,0,2.7738161087093265,1.3004375543389124,0.5230310619469026,27,0.0,0.0,2.0183425355525157,0.5690501002787137,0.0,False
ed585fd0-9a10-4dbf-9a89-1725b8940862,8c985200-4ff8-4531-b797-5a13bc90bcdf,0,-458.8077142857141,0,3.106369191078576,1.496581285907201,0.7552393730407523,37,0.0,0.0,1.628391287501249,1.272784843662122,0.0,False
48d629fa-d42a-4d4f-8277-6699f1ba8766,dca4c9a4-e023-4af2-b255-a7a011f99ecb,3,-267.06057142857134,5,0.7237562165920987,1.1043340937200004,0.42938186349693247,39,0.8333333333333334,0.16666666666666663,0.2706311259694004,5.441983365893421,0.0,True
dafac165-9115-46eb-8dc9-1b4d5d237b37,e10e96fa-16e2-475d-aa2f-77c82c64d4a8,0,-2006.8357142857142,0,3.4030921433829913,1.3144296143749754,0.6369793493150685,76,0.16666666666666666,0.16666666666666663,2.256882999384717,0.8926923288808163,0.0,False
2897d522-bf63-4ee9-aed7-0526253a083f,ee7a9580-bd41-456d-bdb6-a00a4fddb7d0,0,1431.647999999999,0,3.3604939032855174,1.378704554417359,0.4345689417989418,9,0.0,0.0,2.076243724354616,0.44026554022049336,0.0,False
f5f9184e-2b30-4aa1-aa49-cc977df7e702,f8ea40a0-086a-45c1-9314-26728625badb,2,-792.001714285714,5,0.5940453643419898,1.0158235667994353,0.6010201398239253,77,1.0,0.0,0.18300791812384354,4.5935216263283625,0.0,True
1de8cbd6-52c7-4a47-9870-79bd547d926e,c26aa05f-7d54-4150-8c9d-d2fc8c78d4c4,2,-3648.281428571429,4,0.817788591851035,1.040311470224263,0.9676046708895621,116,0.8333333333333334,0.16666666666666663,0.16998280301814878,5.044737134600422,0.0,True
0928ed1d-2e5b-4cc7-b2a4-9a791f857fb5,010a7e22-b914-4ea6-8361-ef86dbf3a196,0,-535.3119999999996,0,3.290661643162651,1.4458487450344522,0.7528645833333333,37,0.0,0.33333333333333337,1.9103086045729376,0.9819100494375873,0.5,False
5cc88627-1b2b-47e6-8ed7-27e0474d5406,6e24b727-4036-4dc6-8b66-ff9f6401e586,1,-7278.803999999999,5,0.6108839780863164,1.0410666486462392,0.594049825592417,84,0.6666666666666666,0.16666666666666663,0.1463345964483124,16.712257070314408,0.0,True
275285bc-3c16-4840-bd8b-656d0e967b2c,d2d4fa52-3f4d-497c-b54d-4803949843e3,2,679.7757142857141,6,0.6387173173897173,1.006797954226931,0.44631956101190473,62,1.0,0.5,0.14338636230492954,2.5742451370900454,0.0,True
9666238d-b56b-4ac2-9ca5-efff15f077f0,aa5f3b73-f910-4666-a8c5-199b58ad58cb,1,-2089.338571428571,0,3.1291994455000047,1.5180684248527558,0.15915272667107874,5,0.16666666666666666,0.16666666666666663,2.044170193389494,1.6069809891702882,0.0,False
ae1c219e-d5f9-4795-8214-618b01ba99b0,20002811-c4b5-416c-a145-a6ba8bb2f9b3,1,-1024.2179999999994,7,0.7288143767894467,1.033469484524404,0.44045938477764107,49,0.6666666666666666,0.33333333333333337,0.12324105011399954,13.290527043103733,0.0,True
70323e58-2a88-422b-b5c9-ec745fb75e86,97ccb8f8-60d5-40b0-9c0d-5168bb38e139,0,-12623.963428571427,0,3.365905606028613,1.3878016004439064,0.9017083904514299,180,0.0,0.16666666666666663,2.243347045254686,1.1792315446082584,1.0,False
02f8796a-a415-49b5-bb71-1cffacc413cc,bd321288-bee8-458f-b537-fbd8d44fdbed,3,896.3259999999998,5,0.7295514744617546,1.020622648334522,0.2140785618729097,11,0.8333333333333334,0.5,0.07704115320212054,8.305555555555555,0.0,True
63f52aae-a471-4d8d-a3df-d6a5e47c9b23,ae6d53cd-fd43-47e7-90ce-b3bcbbeecfb1,0,4181.693142857143,0,3.5097959033989317,1.3525655433979558,0.6404729093369418,46,0.16666666666666666,0.33333333333333337,2.5277100053417985,2.24867811806759,0.0,False
de5a1b25-5cfd-41ef-a22b-d415d72cefb1,2d69cc45-410c-4eb6-abe9-e36929b29eda,0,-978.9731428571422,0,2.9523153667707778,1.3059448766825836,0.3760281535433071,53,0.0,0.0,2.0356395477178935,5.580311045658895,0.0,False
4fcc531b-4b90-489d-8efc-2538a96faae7,254401c6-a48f-4cab-a3e1-dfc6d56ee143,0,92.0611428571429,0,3.7121363054897794,1.4195839553188925,0.3346325490196078,15,0.3333333333333333,0.0,2.444502054925016,0.13590188970778214,0.0,False
a3dc5d98-7cd8-447e-84a6-6db7b597d17e,33d3c66f-fc8d-4418-b427-efee56779629,0,5455.375714285715,0,2.9735329792902077,1.37268729614787,0.6866331910569107,49,0.16666666666666666,0.0,1.7377283644786676,2.156731804350759,0.0,False
0bf607a8-5958-4b66-bf79-1c6985a7eb9f,98a6734f-e801-4e94-a95d-c72659d009a8,3,2996.5542857142855,8,0.7662241115133533,1.061422773971387,0.30101083929733247,14,1.0,0.6666666666666667,0.17617071917901111,9.527868985788412,0.0,True
89ed06ac-c20c-4eaa-91bd-7beeadf8d2b6,23b74c3f-a3d0-4b59-99d9-7989fe90058f,3,-5335.012,4,0.6032472773371816,1.0005399051173531,0.3672273423532254,21,0.8333333333333334,0.5,0.15811389589925956,5.747487477309297,1.0,True
5cb68b51-f03d-47ae-a223-064a97b90f7a,01f00f00-44ff-4016-8b4f-137e1defaf30,2,-460.1751428571426,3,0.8349276321815478,1.0630214762950105,0.6293170247229326,32,0.6666666666666666,0.33333333333333337,0.2608712145231862,2.251534786615541,0.0,True
87fe10fb-34e3-44c9-9c22-84b359dcf9f9,31da44fa-8350-4248-8db2-4208635065a8,0,37505.46685714285,1,3.4436630217847486,1.4368145587311378,0.6615660301507538,35,0.0,0.0,2.3140699941456706,0.8995137057140474,1.0,False
2b4344be-373a-47b2-a95f-169b5c9f4b9b,1bebc944-fc0c-4f40-9901-952bac4e5f0e,0,-782.7274285714276,0,4.613005374415139,1.4414899988907592,0.230136008583691,14,0.0,0.16666666666666663,3.0379174437261955,1.3856502535502087,0.0,False
31f42fc3-caa5-4619-a297-0b7639e4dcaa,51a3324e-8070-4f40-8213-0cc9ff83879f,1,-5554.759428571428,7,0.7332499232576416,1.0682422345992686,0.7671044763670065,45,0.8333333333333334,0.6666666666666667,0.14256417808896785,5.090774309131444,1.0,True
57064344-41f5-4ba0-976c-3b7fa8de469a,843cdc82-1a7b-4bb4-bccf-29724c8e5d85,0,4009.067142857144,0,3.3471183546537695,1.4335197211661073,0.5433828410513142,28,0.0,0.16666666666666663,2.3290064772152745,2.3562890741441302,0.0,False
1fcb517c-23d0-4f65-9441-41f422dc4ad9,9e22558c-01c9-4dfd-8cb0-bbc2d977c0f2,0,-17614.937714285716,0,3.770036095193776,1.3604266845578794,0.5509610165619646,23,0.16666666666666666,0.16666666666666663,2.3865767492231176,2.542352455715008,0.0,False
26da911a-aa60-421f-9cfa-634bea1eb66d,1438782b-5578-4eb8-b4a9-64bd05044f14,2,8551.928285714286,2,0.6445328753398731,1.0441155523508117,0.4893716547261382,31,1.0,0.16666666666666663,0.17993372553213155,3.6678377639491173,1.0,True
1014e7ac-9c64-4a1f-adb7-358c9d4e27bf,d682e8bf-01ec-44cd-b63d-1cb0cfb428b3,1,-3033.5631428571423,1,0.8819341726796817,0.9819958029389562,0.10282549528301888,2,0.6666666666666666,0.5,0.2842601553555969,1.2680270683106516,0.0,True
f9653184-ed73-4689-8b0b-6194f2c71189,6694a4c9-b333-4848-accf-26b7aaa39b0b,2,2899.3474285714296,6,0.6431027846189258,1.0307820075603065,0.4158213787375415,43,0.8333333333333334,0.33333333333333337,0.13630537398145343,11.756044918530362,0.0,True
44dba24e-131c-47e2-b5eb-b4cf432bb716,04e94de2-905e-45c8-8fbe-f6071f4c4fb7,0,-250.37828571428253,0,3.4335420839489705,1.417112403077676,0.9470534925864909,122,0.16666666666666666,0.0,2.3365120770671157,3.8029121661362644,1.0,False
56d8e169-196f-4049-8dea-7494904a6aa8,9156158a-c731-4a60-b7ff-adf6a44f7699,0,2637.3202857142855,0,3.3002170552700822,1.338204479786971,0.20620491909385114,5,0.16666666666666666,0.33333333333333337,1.9682291827866567,0.4368643623527767,0.0,False
382d718c-4f22-4319-853b-775c8f782b8a,d4fed92c-b3bf-480c-912e-f389b3b96d96,0,-1029.6914285714288,0,4.084736754791276,1.3816005379254717,0.5263821881123448,35,0.0,0.16666666666666663,2.436933126978435,3.2817369687176514,1.0,False
619e80f6-c74f-4c8c-ad1e-1484b1a02aa2,35497447-8324-4045-803d-fdfedaa3d5bb,0,-757.3959999999996,0,3.281183153155,1.4115678287306426,0.264881887755102,8,0.16666666666666666,0.16666666666666663,1.9291968957191659,0.5298265304688099,0.0,False
87d04f07-7d06-470b-a9e5-8b0d13387f0b,81678e97-40a8-498a-b02c-1356c76e3614,0,-5365.204571428571,0,3.7605141393292203,1.3876449945539868,0.044247231503579953,1,0.0,0.33333333333333337,2.311685459800361,1.1697309149886472,0.0,False
5d5874a4-d882-4258-96ca-a5d1190db15c,22661daa-ff11-4093-b758-558e41085ad4,3,1336.2388571428576,3,0.7990583421682366,1.0283332987778504,0.12025842783505154,2,1.0,0.33333333333333337,0.18659857422747197,1.8373320877358272,0.5,True
74f7d49a-e16e-4a8f-85df-83da25d0ac2c,7f4cd139-a9bf-4b43-9dd6-5b8529d2944b,0,17389.339999999997,1,0.7686887857084419,0.9759348619335015,0.9957651025416302,214,0.5,1.0,0.1869907794118984,11.28965320005962,0.0,True
f00a3451-906d-448b-94f2-db88218023c8,f4803c13-d295-461b-ac77-6cdccc5d7ee8,1,3886.3682857142853,3,0.7172217898255565,1.0317014525004111,0.8770676401028278,36,0.5,0.16666666666666663,0.172417491664916,3.9170479998485543,0.0,True
9e27e37b-c1dc-43be-b5c8-7cb3e1c4fa43,9dd4d122-2247-499a-bac9-a1fa913d2e45,0,-8867.352285714285,1,2.849722260517714,1.3771961510624031,0.7515627049670855,56,0.0,0.16666666666666663,1.829340942590371,2.8304813058143474,0.5,False
923afbf4-bf47-47a5-a5a5-088011a1f2dc,20987605-4453-4a67-a8ed-c1ce67b192e6,0,10756.13,0,3.4197941797954243,1.5034305542387345,0.9248596774193548,22,0.0,0.0,1.8920584555189173,0.23996594031814839,0.0,False
e7cdaf62-ddf2-4724-aa51-7af479237077,26b65158-e459-4b09-87d6-22fd952c87be,2,59.29257142857158,3,0.53422895436315,1.062441854748591,0.9633341695080371,205,1.0,0.16666666666666663,0.1374977920258685,9.56003534558806,0.0,True
1eca5043-9d89-41ae-a079-0e29dba4cc1b,7d88d8c6-684d-4100-941b-7b5143a72edb,3,2546.1459999999997,3,0.7228656494476503,1.0135868647434447,0.41553458397534665,42,1.0,0.5,0.10340275269942795,11.027182940455251,0.0,True
65275434-eb73-4acf-8a43-e334389ab542,1b20d965-e87d-4b7c-90de-31546b3c01ae,0,634.4182857142853,0,3.5461551140057312,1.3442454829510293,0.3869777689243028,23,0.3333333333333333,0.0,2.6372695073840404,0.6836280505608038,0.0,False
03b48787-b257-481a-af89-c76bd4ca1409,a0a20b09-0e28-4a31-95b0-a80c3ccdabfc,0,-1176.486,0,2.8330574364122474,1.3323136345363908,0.4426895187165776,19,0.0,0.16666666666666663,1.771899830296077,0.6408856532502909,0.0,False
